"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9223","Checkout with products with id: [1, 2]","Order Processing","Tue Sep 30 14:42:31 UTC 2025","passed","Tue Sep 30 14:42:40 UTC 2025","Successful checkout","Checkout","",""
"","1703","Check the correct operation of the scroll to the top of the page","Navigation","Tue Sep 30 14:43:28 UTC 2025","passed","Tue Sep 30 14:43:30 UTC 2025","Scroll to top","Scroll","",""
"","9428","Checking the download invoice after checkout with products with an id: [1, 5]","Order Processing","Tue Sep 30 14:43:10 UTC 2025","passed","Tue Sep 30 14:43:20 UTC 2025","TestCheckout","Checkout","",""
"","2578","Check product details with id 1","Product Catalog","Tue Sep 30 14:43:34 UTC 2025","passed","Tue Sep 30 14:43:37 UTC 2025","View product details","Product Details","",""
"","7370","Checking event subscriptions on the home page","interactions","Tue Sep 30 14:43:23 UTC 2025","passed","Tue Sep 30 14:43:30 UTC 2025","Home subscription","Subscription","",""
"","808","Checking event subscriptions on the cart page","interactions","Tue Sep 30 14:43:31 UTC 2025","passed","Tue Sep 30 14:43:32 UTC 2025","Cart subscription","Subscription","",""
"","2810","Search products with a search query: ""top""","Product Catalog","Tue Sep 30 14:43:40 UTC 2025","passed","Tue Sep 30 14:43:43 UTC 2025","TestProductSearch","Product Search","",""
"","6648","Checking the download invoice after checkout with products with an id: [1, 5]","Order Processing","Tue Sep 30 14:43:00 UTC 2025","passed","Tue Sep 30 14:43:07 UTC 2025","TestCheckout","Checkout","",""
"","2679","Correct logout of account","User Management","Tue Sep 30 14:41:57 UTC 2025","passed","Tue Sep 30 14:41:59 UTC 2025","Successful logout","Logout","",""
"","6760","Registration with correct data","User Management","Tue Sep 30 14:41:53 UTC 2025","passed","Tue Sep 30 14:42:00 UTC 2025","Successful registration","Registration","",""
"","3962","Search products with a search query: ""top""","Product Catalog","Tue Sep 30 14:43:45 UTC 2025","passed","Tue Sep 30 14:43:49 UTC 2025","TestProductSearch","Product Search","",""
"","4333","User login with correct email and password","User Management","Tue Sep 30 14:41:45 UTC 2025","passed","Tue Sep 30 14:41:49 UTC 2025","Successful authorization","Authorization","",""
"","2082","Adding a review to a product with an id 1","Product Catalog","Tue Sep 30 14:43:38 UTC 2025","passed","Tue Sep 30 14:43:40 UTC 2025","Add product review","Product Review","",""
"","1449","Check product details with id 1","Product Catalog","Tue Sep 30 14:43:31 UTC 2025","passed","Tue Sep 30 14:43:32 UTC 2025","View product details","Product Details","",""
"","5587","Checking the identity of the cart before and after logging","Shopping cart","Tue Sep 30 14:42:33 UTC 2025","passed","Tue Sep 30 14:42:39 UTC 2025","Cart consistent","Cart State","",""
"","2944","Checking adding products to the cart with an id: [1, 2]","Shopping cart","Tue Sep 30 14:42:01 UTC 2025","passed","Tue Sep 30 14:42:04 UTC 2025","Add product","Cart operations","",""
"","4152","Checking adding products to the cart with an id: [1, 2]","Shopping cart","Tue Sep 30 14:42:06 UTC 2025","passed","Tue Sep 30 14:42:10 UTC 2025","Add product","Cart operations","",""
"","2382","Check the visibility of all product cards from the list","Product Catalog","Tue Sep 30 14:43:32 UTC 2025","passed","Tue Sep 30 14:43:34 UTC 2025","View product list","Product Listing","",""
"","8651","Login before checkout with products with id: [1, 2]","Order Processing","Tue Sep 30 14:42:50 UTC 2025","passed","Tue Sep 30 14:42:58 UTC 2025","TestCheckout","Checkout","",""
"","6606","Login before checkout with products with id: [1, 2]","Order Processing","Tue Sep 30 14:42:40 UTC 2025","passed","Tue Sep 30 14:42:47 UTC 2025","TestCheckout","Checkout","",""
"","1215","Checking event subscriptions on the home page","interactions","Tue Sep 30 14:43:18 UTC 2025","passed","Tue Sep 30 14:43:19 UTC 2025","Home subscription","Subscription","",""
"","2335","Checking the success of sending a feedback","interactions","Tue Sep 30 14:43:10 UTC 2025","passed","Tue Sep 30 14:43:12 UTC 2025","Successful feedback","Contact","",""
"","2430","Adding a review to a product with an id 1","Product Catalog","Tue Sep 30 14:43:43 UTC 2025","passed","Tue Sep 30 14:43:45 UTC 2025","Add product review","Product Review","",""
"","1126","Registration with existing email","User Management","Tue Sep 30 14:42:02 UTC 2025","passed","Tue Sep 30 14:42:03 UTC 2025","Failed registration","Registration","",""
"","5654","Registration with correct data","User Management","Tue Sep 30 14:41:45 UTC 2025","passed","Tue Sep 30 14:41:51 UTC 2025","Successful registration","Registration","",""
